video_id,clip_id,label,mode,kind
video_0025,0015,-1,train,SNEG
video_0025,0016,0.6,train,WPOS
video_0025,0017,-1,test,SNEG
video_0025,0018,0.2,test,WPOS
video_0025,0019,-0.2,train,WNEG
video_0025,0020,1,valid,SPOS
video_0025,0021,0,test,NEUT
video_0025,0022,0.2,train,WPOS
video_0025,0023,0,test,NEUT
video_0025,0024,-0.2,train,WNEG
video_0025,0025,0.6,train,WPOS
video_0025,0026,-1,train,SNEG
video_0025,0027,-1,valid,SNEG
video_0025,0028,0,train,NEUT
video_0025,0029,-1,valid,SNEG
video_0025,0030,-1,valid,SNEG
video_0025,0031,1,train,SPOS
video_0025,0032,1,valid,SPOS
video_0025,0033,1,test,SPOS
video_0025,0034,-0.4,train,WNEG
video_0025,0035,-1,train,SNEG
video_0025,0036,-0.6,train,WNEG
video_0025,0037,-1,train,SNEG
video_0025,0038,0,valid,NEUT
video_0025,0039,-0.2,train,WNEG
video_0025,0040,1,train,SPOS
video_0025,0041,1,valid,SPOS
video_0025,0042,-0.2,train,WNEG
video_0025,0043,-0.6,train,WNEG
video_0025,0044,-1,train,SNEG
video_0025,0045,-0.4,train,WNEG
video_0025,0046,-0.4,train,WNEG
video_0025,0047,-0.2,train,WNEG
video_0025,0048,-0.6,valid,WNEG
video_0025,0049,-1,train,SNEG
video_0025,0050,-0.4,train,WNEG
video_0025,0051,-0.2,train,WNEG
video_0025,0052,-0.6,train,WNEG
video_0025,0053,0,test,NEUT
video_0025,0054,-1,train,SNEG
video_0025,0055,1,valid,SPOS
video_0026,0001,-1,train,SNEG
video_0026,0002,-1,valid,SNEG
video_0026,0003,-0.4,test,WNEG
video_0026,0004,-1,train,SNEG
video_0026,0005,0.2,train,WPOS
video_0026,0006,-0.4,train,WNEG
video_0026,0007,-1,train,SNEG
video_0026,0008,-1,train,SNEG
video_0026,0009,-1,test,SNEG
video_0026,0010,-1,test,SNEG
video_0026,0011,-1,valid,SNEG
video_0026,0012,-0.4,test,WNEG
video_0026,0013,-0.8,train,SNEG
video_0026,0014,-1,valid,SNEG
video_0026,0015,-1,test,SNEG
video_0026,0016,-0.6,train,WNEG
video_0026,0017,-0.6,train,WNEG
video_0026,0018,-0.6,test,WNEG
video_0026,0019,0,train,NEUT
video_0026,0020,0.4,test,WPOS
video_0026,0021,-1,train,SNEG
video_0026,0022,-0.6,train,WNEG
video_0026,0023,0,train,NEUT
video_0026,0024,-1,valid,SNEG
video_0026,0025,-0.2,train,WNEG
video_0027,0001,0.8,train,SPOS
video_0027,0002,0.6,valid,WPOS
video_0027,0003,-1,test,SNEG
video_0027,0004,-1,train,SNEG
video_0027,0005,-1,train,SNEG
video_0027,0006,-1,train,SNEG
video_0027,0007,-1,train,SNEG
video_0027,0008,0,test,NEUT
video_0027,0009,1,train,SPOS
video_0027,0010,0,valid,NEUT
video_0027,0011,-1,train,SNEG
video_0027,0012,-0.4,train,WNEG
video_0027,0013,-0.4,train,WNEG
video_0027,0014,0.6,valid,WPOS
video_0027,0015,1,test,SPOS
video_0027,0016,0,train,NEUT
video_0027,0017,-1,test,SNEG
video_0027,0018,-1,train,SNEG
video_0027,0019,-1,train,SNEG
video_0027,0020,-1,train,SNEG
video_0027,0021,-1,valid,SNEG
video_0027,0022,-1,train,SNEG
video_0027,0023,-1,test,SNEG
video_0027,0024,-1,valid,SNEG
video_0027,0025,-1,train,SNEG
video_0027,0026,-0.8,test,SNEG
video_0027,0027,-1,train,SNEG
video_0027,0028,0.6,test,WPOS
video_0027,0029,0.6,valid,WPOS
video_0027,0030,1,train,SPOS
video_0027,0031,1,test,SPOS
video_0027,0032,1,train,SPOS
video_0027,0033,-0.2,train,WNEG
video_0027,0034,-0.6,train,WNEG
video_0027,0035,1,test,SPOS
video_0027,0036,1,test,SPOS
video_0027,0037,0.8,valid,SPOS
video_0027,0038,1,train,SPOS
video_0027,0039,0.8,test,SPOS
video_0027,0040,1,train,SPOS
video_0027,0041,-0.6,train,WNEG
video_0027,0042,-1,train,SNEG
video_0027,0043,-1,train,SNEG
video_0027,0044,-1,train,SNEG
video_0027,0045,1,train,SPOS
video_0027,0046,1,train,SPOS
video_0027,0047,1,valid,SPOS
video_0027,0048,-0.6,valid,WNEG
video_0027,0049,1,train,SPOS
video_0028,0001,0,valid,NEUT
video_0028,0002,0,test,NEUT
video_0028,0003,0.4,train,WPOS
video_0028,0004,-1,test,SNEG
video_0028,0005,-0.2,valid,WNEG
video_0028,0006,-1,valid,SNEG
video_0028,0007,-1,train,SNEG
video_0028,0008,-1,train,SNEG
video_0028,0009,-1,valid,SNEG
video_0028,0010,-0.4,train,WNEG
video_0028,0011,0.2,train,WPOS
video_0028,0012,0,valid,NEUT
video_0028,0013,0,train,NEUT
video_0028,0014,-0.2,valid,WNEG
video_0028,0015,0.6,train,WPOS
video_0028,0016,-0.4,test,WNEG
video_0028,0017,-0.2,valid,WNEG
video_0028,0018,0.4,valid,WPOS
video_0028,0019,-0.2,test,WNEG
video_0028,0020,-0.6,train,WNEG
video_0028,0021,0,train,NEUT
video_0028,0022,0,test,NEUT
video_0028,0023,0,test,NEUT
video_0029,0001,-0.2,test,WNEG
video_0029,0002,-1,train,SNEG
video_0029,0003,-0.6,train,WNEG
video_0029,0004,-0.4,train,WNEG
video_0029,0005,-0.4,train,WNEG
video_0029,0006,-1,train,SNEG
video_0029,0007,0.2,test,WPOS
video_0029,0008,-0.6,train,WNEG
video_0029,0009,0.2,train,WPOS
video_0029,0010,-1,train,SNEG
video_0029,0011,-0.6,train,WNEG
video_0029,0012,0,train,NEUT
video_0029,0013,-0.2,test,WNEG
video_0029,0014,0.2,train,WPOS
video_0029,0015,-0.2,train,WNEG
video_0029,0016,1,test,SPOS
video_0029,0017,-0.2,train,WNEG
video_0029,0018,0.6,train,WPOS
video_0029,0019,-0.6,test,WNEG
video_0029,0020,-1,train,SNEG
video_0029,0021,0,train,NEUT
video_0029,0022,-1,train,SNEG
video_0029,0023,0.6,valid,WPOS
video_0029,0024,-1,train,SNEG
video_0029,0025,-1,train,SNEG
video_0029,0026,1,valid,SPOS
video_0030,0001,0.4,train,WPOS
video_0030,0002,-1,train,SNEG
video_0030,0003,-1,test,SNEG
video_0030,0004,-0.4,test,WNEG
video_0030,0005,-1,valid,SNEG
video_0030,0006,-1,train,SNEG
video_0030,0007,-1,train,SNEG
video_0030,0008,-0.4,train,WNEG
video_0030,0009,-1,train,SNEG
video_0030,0010,-1,test,SNEG
video_0030,0011,-0.2,train,WNEG
video_0030,0012,-0.2,valid,WNEG
video_0030,0013,0.6,train,WPOS
video_0030,0014,1,train,SPOS
video_0030,0015,0.2,test,WPOS
video_0030,0016,1,train,SPOS
video_0030,0017,0.2,train,WPOS
video_0030,0018,0,train,NEUT
video_0030,0019,0.8,train,SPOS
video_0030,0020,0,train,NEUT
video_0030,0021,1,train,SPOS
video_0030,0022,0.6,train,WPOS
video_0030,0023,0.2,train,WPOS
video_0030,0024,0.8,train,SPOS
video_0030,0025,0.4,train,WPOS
video_0030,0026,0.4,train,WPOS
video_0030,0027,-1,train,SNEG
video_0030,0028,-1,test,SNEG
video_0030,0029,-0.4,test,WNEG
video_0030,0030,-1,train,SNEG
video_0030,0031,-1,train,SNEG
video_0030,0032,-1,train,SNEG
video_0030,0033,0,train,NEUT
video_0030,0034,1,train,SPOS
video_0030,0035,-1,train,SNEG
video_0030,0036,-1,train,SNEG
video_0030,0037,-1,valid,SNEG
video_0030,0038,-1,train,SNEG
video_0030,0039,0.6,train,WPOS
video_0030,0040,-0.8,train,SNEG
video_0030,0041,0,valid,NEUT
video_0030,0042,0.6,test,WPOS
video_0031,0001,0.6,train,WPOS
video_0031,0002,-0.2,train,WNEG
video_0031,0003,-0.4,valid,WNEG
video_0031,0004,0.2,train,WPOS
video_0031,0005,0.6,train,WPOS
video_0031,0006,-1,valid,SNEG
video_0031,0007,-1,train,SNEG
video_0031,0008,0.4,valid,WPOS
video_0031,0009,-0.6,valid,WNEG
video_0031,0010,1,train,SPOS
video_0031,0011,0.6,train,WPOS
video_0031,0012,-1,train,SNEG
video_0031,0013,-0.4,valid,WNEG
video_0031,0014,0,train,NEUT
video_0031,0015,-1,train,SNEG
video_0031,0016,-1,valid,SNEG
video_0031,0017,0,train,NEUT
video_0031,0018,-1,train,SNEG
video_0031,0019,0,train,NEUT
video_0031,0020,-0.2,test,WNEG
video_0031,0021,-1,train,SNEG
video_0031,0022,-0.4,train,WNEG
video_0031,0023,0.6,train,WPOS
video_0031,0024,0.6,train,WPOS
video_0031,0025,0.2,valid,WPOS
video_0031,0026,0.2,test,WPOS
video_0031,0027,0,valid,NEUT
video_0031,0028,0,train,NEUT
video_0031,0029,1,train,SPOS
video_0031,0030,0,train,NEUT
video_0031,0031,0.2,train,WPOS
video_0031,0032,0.2,train,WPOS
video_0031,0033,0,valid,NEUT
video_0031,0034,0.2,train,WPOS
video_0031,0035,-0.4,train,WNEG
video_0032,0001,0.6,train,WPOS
video_0032,0002,-1,test,SNEG
video_0032,0003,-0.4,train,WNEG
video_0032,0004,-0.2,train,WNEG
video_0032,0005,1,train,SPOS
video_0032,0006,-0.2,train,WNEG
video_0032,0007,-0.4,test,WNEG
video_0032,0008,-0.4,train,WNEG
video_0032,0009,0,valid,NEUT
video_0032,0010,-1,train,SNEG
video_0032,0011,-0.2,train,WNEG
video_0032,0012,-0.4,train,WNEG
video_0032,0013,0,test,NEUT
video_0032,0014,0,train,NEUT
video_0032,0015,0.8,valid,SPOS
video_0032,0016,1,test,SPOS
video_0032,0017,-0.2,train,WNEG
video_0032,0018,0.2,train,WPOS
video_0032,0019,-1,train,SNEG
video_0032,0020,-1,train,SNEG
video_0032,0021,-0.8,train,SNEG
video_0032,0022,-1,train,SNEG
video_0032,0023,-0.4,train,WNEG
video_0033,0001,0.6,train,WPOS
video_0033,0002,1,valid,SPOS
video_0033,0003,0.2,train,WPOS
video_0033,0004,-1,train,SNEG
video_0033,0005,-0.6,train,WNEG
video_0033,0006,0,valid,NEUT
video_0033,0007,-0.6,train,WNEG
video_0033,0008,1,train,SPOS
video_0033,0009,0.2,train,WPOS
video_0033,0010,0,test,NEUT
video_0033,0011,-0.4,valid,WNEG
video_0033,0012,-0.2,train,WNEG
video_0033,0013,1,valid,SPOS
video_0034,0001,-1,valid,SNEG
video_0034,0002,0,valid,NEUT
video_0034,0003,-1,test,SNEG
video_0034,0004,-0.6,test,WNEG
video_0034,0005,-1,train,SNEG
video_0034,0006,-1,test,SNEG
video_0034,0007,-1,train,SNEG
video_0034,0008,-0.2,train,WNEG
video_0034,0009,-1,train,SNEG
video_0034,0010,0,train,NEUT
video_0034,0011,-0.6,train,WNEG
video_0034,0012,1,train,SPOS
video_0034,0013,-0.6,test,WNEG
video_0034,0014,0.8,train,SPOS
video_0034,0015,-0.4,test,WNEG
video_0034,0016,0,train,NEUT
video_0034,0017,0.2,valid,WPOS
video_0034,0018,-1,train,SNEG
video_0034,0019,0,test,NEUT
video_0034,0020,-0.4,valid,WNEG
video_0034,0021,0.6,train,WPOS
video_0034,0022,0.6,train,WPOS
video_0034,0023,-0.4,train,WNEG
video_0034,0024,-0.6,test,WNEG
video_0035,0001,0,test,NEUT
video_0035,0002,-0.2,train,WNEG
video_0035,0003,0,valid,NEUT
video_0035,0004,0.2,train,WPOS
video_0035,0005,-0.6,train,WNEG
video_0035,0006,-0.2,train,WNEG
video_0035,0007,-0.2,train,WNEG
video_0035,0008,0,train,NEUT
video_0035,0009,-0.2,train,WNEG
video_0035,0010,1,train,SPOS
video_0035,0011,1,test,SPOS
video_0035,0012,0.8,test,SPOS
video_0035,0013,0.8,train,SPOS
video_0035,0014,-0.2,train,WNEG
video_0035,0015,1,train,SPOS
video_0035,0016,-0.4,train,WNEG
video_0035,0017,0,train,NEUT
video_0035,0018,0.8,valid,SPOS
video_0035,0019,0.8,train,SPOS
video_0035,0020,0.2,train,WPOS
video_0035,0021,0.4,train,WPOS
video_0035,0022,0.6,train,WPOS
video_0035,0023,0.2,train,WPOS
video_0035,0024,0,train,NEUT
video_0035,0025,-1,test,SNEG
video_0035,0026,-1,train,SNEG
video_0035,0027,-1,test,SNEG
video_0035,0028,0.6,train,WPOS
video_0035,0029,-1,train,SNEG
video_0035,0030,0,valid,NEUT
video_0035,0031,0,valid,NEUT
video_0035,0032,-1,train,SNEG
video_0035,0033,0,valid,NEUT
video_0035,0034,-0.8,train,SNEG
video_0035,0035,0,test,NEUT
video_0036,0001,-1,train,SNEG
video_0036,0002,-1,train,SNEG
video_0036,0003,-1,train,SNEG
video_0036,0004,-0.8,test,SNEG
video_0036,0005,-1,test,SNEG
video_0036,0006,-1,valid,SNEG
video_0036,0007,-1,valid,SNEG
video_0036,0008,-1,valid,SNEG
video_0036,0009,-1,valid,SNEG
video_0036,0010,-1,train,SNEG
video_0036,0011,-1,valid,SNEG
video_0036,0012,-0.6,train,WNEG
video_0036,0013,-0.4,train,WNEG
video_0036,0014,-1,test,SNEG
video_0036,0015,-0.6,test,WNEG
video_0036,0016,-1,train,SNEG
video_0036,0017,-0.6,train,WNEG
video_0036,0018,-1,train,SNEG
video_0036,0019,-1,train,SNEG
video_0036,0020,-1,valid,SNEG
video_0036,0021,1,train,SPOS
video_0036,0022,0,train,NEUT
video_0036,0023,-0.2,test,WNEG
video_0036,0024,-1,train,SNEG
video_0036,0025,-0.8,valid,SNEG
video_0036,0026,-1,train,SNEG
video_0036,0027,-1,valid,SNEG
video_0036,0028,-0.4,train,WNEG
video_0036,0029,-0.2,train,WNEG
video_0036,0030,-1,test,SNEG
video_0036,0031,-1,train,SNEG
video_0036,0032,-1,train,SNEG
video_0037,0001,-0.2,train,WNEG
video_0037,0002,-1,train,SNEG
video_0037,0003,-1,train,SNEG
video_0037,0004,-1,train,SNEG
video_0037,0005,0.2,test,WPOS
video_0037,0006,-1,test,SNEG
video_0037,0007,-1,valid,SNEG
video_0037,0008,-1,train,SNEG
video_0037,0009,1,train,SPOS
video_0037,0010,0.8,train,SPOS
video_0037,0011,-1,train,SNEG
video_0037,0012,-1,train,SNEG
video_0037,0013,-1,train,SNEG
video_0037,0014,-0.8,train,SNEG
video_0037,0015,-1,test,SNEG
video_0037,0016,0,valid,NEUT
video_0037,0017,-1,test,SNEG
video_0037,0018,-1,valid,SNEG
video_0037,0019,-1,valid,SNEG
video_0037,0020,-1,train,SNEG
video_0037,0021,-0.6,valid,WNEG
video_0037,0022,-1,train,SNEG
video_0037,0023,1,train,SPOS
video_0037,0024,-1,train,SNEG
video_0037,0025,-1,test,SNEG
video_0038,0001,0.2,train,WPOS
video_0038,0002,0,valid,NEUT
video_0038,0003,-0.8,train,SNEG
video_0038,0004,0,train,NEUT
video_0038,0005,0,valid,NEUT
video_0038,0006,-0.6,valid,WNEG
video_0038,0007,0.8,train,SPOS
video_0038,0008,1,train,SPOS
video_0038,0009,1,test,SPOS
video_0038,0010,-1,valid,SNEG
video_0038,0011,0,valid,NEUT
video_0038,0012,0.2,test,WPOS
video_0038,0013,0,train,NEUT
video_0038,0014,0.4,train,WPOS
video_0038,0015,-1,test,SNEG
video_0038,0016,-0.2,train,WNEG
video_0038,0017,0.6,train,WPOS
video_0038,0018,-0.8,valid,SNEG
video_0038,0019,-0.6,train,WNEG
video_0038,0020,1,test,SPOS
video_0038,0021,-1,train,SNEG
video_0038,0022,-1,test,SNEG
video_0038,0023,-0.2,train,WNEG
video_0038,0024,-0.8,train,SNEG
video_0038,0025,0.4,train,WPOS
video_0038,0026,-1,train,SNEG
video_0038,0027,0.8,train,SPOS
video_0038,0028,0,valid,NEUT
video_0038,0029,-0.6,train,WNEG
video_0038,0030,0.8,valid,SPOS
video_0038,0031,0,train,NEUT
video_0038,0032,-1,test,SNEG
video_0038,0033,0.6,valid,WPOS
video_0038,0034,-0.8,train,SNEG
video_0038,0035,-0.2,valid,WNEG
video_0038,0036,0,valid,NEUT
video_0038,0037,-0.4,train,WNEG
video_0038,0038,-0.4,train,WNEG
video_0038,0039,0,train,NEUT
video_0038,0040,0.6,train,WPOS
video_0038,0041,1,valid,SPOS
video_0038,0042,-1,test,SNEG
video_0038,0043,0,valid,NEUT
video_0038,0044,0,train,NEUT
video_0038,0045,0.4,train,WPOS
video_0038,0046,0.6,train,WPOS
video_0038,0047,-1,train,SNEG
video_0038,0048,-1,train,SNEG
video_0039,0001,-0.2,train,WNEG
video_0039,0002,-1,train,SNEG
video_0039,0003,0.6,train,WPOS
video_0039,0004,-1,valid,SNEG
video_0039,0005,-0.6,test,WNEG
video_0039,0006,-1,test,SNEG
video_0039,0007,0.6,train,WPOS
video_0039,0008,-0.8,train,SNEG
video_0040,0001,0.8,train,SPOS
video_0040,0002,-1,valid,SNEG
video_0040,0003,-0.6,valid,WNEG
video_0040,0004,0,train,NEUT
video_0040,0005,0,train,NEUT
video_0040,0006,0,train,NEUT
video_0040,0007,-1,train,SNEG
video_0040,0008,0.8,train,SPOS
video_0040,0009,-0.2,train,WNEG
video_0040,0010,-1,train,SNEG
video_0040,0011,-1,test,SNEG
video_0040,0012,-1,train,SNEG
video_0040,0013,-1,train,SNEG
video_0040,0014,-1,valid,SNEG
video_0040,0015,-1,train,SNEG
video_0040,0016,0,train,NEUT
video_0040,0017,-0.6,valid,WNEG
video_0040,0018,-0.8,test,SNEG
video_0040,0019,-1,test,SNEG
video_0040,0020,-1,train,SNEG
video_0040,0021,-0.4,valid,WNEG
video_0040,0022,-0.8,test,SNEG
video_0040,0023,-0.6,valid,WNEG
video_0040,0024,0,train,NEUT
video_0040,0025,0,test,NEUT
video_0040,0026,0.6,train,WPOS
video_0040,0027,1,valid,SPOS
video_0040,0028,-0.2,train,WNEG
video_0040,0029,-1,train,SNEG
video_0040,0030,0,valid,NEUT
video_0040,0031,-1,train,SNEG
video_0040,0032,-0.2,train,WNEG
video_0040,0033,-1,train,SNEG
video_0040,0034,-0.4,train,WNEG
video_0040,0035,-0.8,train,SNEG
video_0040,0036,-0.2,train,WNEG
video_0040,0037,-0.4,train,WNEG
video_0040,0038,-0.4,train,WNEG
video_0040,0039,-1,train,SNEG
video_0040,0040,-0.6,train,WNEG
video_0040,0041,-0.8,test,SNEG
video_0040,0042,-0.6,train,WNEG
video_0040,0043,-0.4,train,WNEG
video_0040,0044,-0.4,train,WNEG
video_0040,0045,-0.8,train,SNEG
video_0040,0046,-0.2,test,WNEG
video_0040,0047,0,train,NEUT
video_0040,0048,-0.2,train,WNEG
video_0040,0049,0.4,train,WPOS
video_0040,0050,0.2,valid,WPOS
video_0040,0051,-0.8,test,SNEG
video_0040,0052,-0.4,train,WNEG
video_0040,0053,-0.8,train,SNEG
video_0040,0054,0.8,valid,SPOS
video_0041,0001,-0.2,train,WNEG
video_0041,0002,-0.2,valid,WNEG
video_0041,0003,-1,train,SNEG
video_0041,0004,0.2,test,WPOS
video_0041,0005,-1,test,SNEG
video_0041,0006,-1,valid,SNEG
video_0041,0007,-1,valid,SNEG
video_0041,0008,-1,valid,SNEG
video_0041,0009,0.2,train,WPOS
video_0041,0010,-1,train,SNEG
video_0041,0011,-1,test,SNEG
video_0041,0012,-1,train,SNEG
video_0041,0013,-1,train,SNEG
video_0041,0014,-1,valid,SNEG
video_0041,0015,-1,train,SNEG
video_0041,0016,0.6,valid,WPOS
video_0041,0017,0.6,test,WPOS
video_0041,0018,-0.2,train,WNEG
video_0041,0019,-0.2,train,WNEG
video_0041,0020,-0.2,train,WNEG
video_0041,0021,-0.2,test,WNEG
video_0041,0022,-0.2,train,WNEG
video_0041,0023,0.4,train,WPOS
video_0041,0024,0.2,test,WPOS
video_0041,0025,-1,train,SNEG
video_0041,0026,-1,valid,SNEG
video_0041,0027,-1,train,SNEG
video_0041,0028,1,train,SPOS
video_0041,0029,-0.2,train,WNEG
video_0041,0030,-1,valid,SNEG
video_0041,0031,-1,test,SNEG
video_0041,0032,-1,train,SNEG
video_0042,0001,-0.2,valid,WNEG
video_0042,0002,1,valid,SPOS
video_0042,0003,-0.2,train,WNEG
video_0042,0004,-1,train,SNEG
video_0042,0005,-1,train,SNEG
video_0042,0006,-0.2,test,WNEG
video_0042,0007,-0.4,train,WNEG
video_0042,0008,-0.2,train,WNEG
video_0042,0009,-1,train,SNEG
video_0042,0010,-1,train,SNEG
video_0042,0011,-0.2,test,WNEG
video_0042,0012,-1,train,SNEG
video_0042,0013,-0.2,valid,WNEG
video_0042,0014,-0.2,train,WNEG
video_0042,0015,0,train,NEUT
video_0042,0016,-0.2,valid,WNEG
video_0042,0017,-0.4,train,WNEG
video_0042,0018,0.8,test,SPOS
video_0042,0019,1,valid,SPOS
video_0042,0020,-1,train,SNEG
video_0043,0001,1,train,SPOS
video_0043,0002,1,train,SPOS
video_0043,0003,-0.4,train,WNEG
video_0043,0004,0,test,NEUT
video_0043,0005,0,train,NEUT
video_0043,0006,1,train,SPOS
video_0043,0007,-0.2,train,WNEG
video_0043,0008,0.2,train,WPOS
video_0043,0009,0.8,test,SPOS
video_0043,0010,0.4,test,WPOS
video_0043,0011,0.6,train,WPOS
video_0043,0012,0.8,train,SPOS
video_0043,0013,-0.2,train,WNEG
video_0043,0014,-0.8,train,SNEG
video_0043,0015,-1,test,SNEG
video_0043,0016,0,train,NEUT
video_0043,0017,-1,train,SNEG
video_0043,0018,0,train,NEUT
video_0043,0019,0,train,NEUT
video_0043,0020,1,train,SPOS
video_0043,0021,0.2,valid,WPOS
video_0043,0022,0,train,NEUT
video_0043,0023,-0.4,valid,WNEG
video_0043,0024,-1,train,SNEG
video_0043,0025,-0.8,train,SNEG
video_0043,0026,0.8,test,SPOS
video_0043,0027,0,train,NEUT
video_0043,0028,0,test,NEUT
video_0043,0029,-0.2,train,WNEG
video_0043,0030,-0.2,test,WNEG
video_0043,0031,0,valid,NEUT
video_0043,0032,0,train,NEUT
video_0043,0033,0,test,NEUT
video_0043,0034,0,train,NEUT
video_0043,0035,0.2,train,WPOS
video_0043,0036,-1,train,SNEG
video_0043,0037,-1,train,SNEG
video_0043,0038,-1,train,SNEG
video_0043,0039,0,train,NEUT
video_0043,0040,-0.2,train,WNEG
video_0043,0041,-0.4,test,WNEG
video_0043,0042,0.4,train,WPOS
video_0043,0043,0.6,test,WPOS
video_0043,0044,0.4,valid,WPOS
video_0043,0045,1,train,SPOS
video_0043,0046,0,train,NEUT
video_0043,0047,1,valid,SPOS
video_0043,0048,0,test,NEUT
video_0043,0049,1,train,SPOS
video_0043,0050,0,train,NEUT
video_0043,0051,0.2,train,WPOS
video_0043,0052,0.6,test,WPOS
video_0043,0053,-0.8,train,SNEG
video_0043,0054,0,valid,NEUT
video_0043,0055,0.2,test,WPOS
video_0043,0056,0,train,NEUT
video_0043,0057,1,test,SPOS
video_0043,0058,1,test,SPOS
video_0043,0059,0.4,train,WPOS
video_0043,0060,0,train,NEUT
video_0043,0061,0.2,train,WPOS
video_0043,0062,-0.8,train,SNEG
video_0043,0063,0,train,NEUT
video_0043,0064,0,valid,NEUT
video_0044,0001,0.2,train,WPOS
video_0044,0002,0.6,train,WPOS
video_0044,0003,0.8,test,SPOS
video_0044,0004,0.2,valid,WPOS
video_0044,0005,0.2,train,WPOS
video_0044,0006,-0.4,test,WNEG
video_0044,0007,-0.4,train,WNEG
video_0044,0008,0,train,NEUT
video_0044,0009,-0.4,train,WNEG
video_0044,0010,-0.8,train,SNEG
video_0045,0001,0.4,test,WPOS
video_0045,0002,0,train,NEUT
video_0045,0003,0,train,NEUT
video_0045,0004,0.2,test,WPOS
video_0045,0005,0.2,train,WPOS
video_0045,0006,0.4,valid,WPOS
video_0045,0007,0,train,NEUT
video_0045,0008,1,train,SPOS
video_0045,0009,0.8,test,SPOS
video_0045,0010,0,train,NEUT
video_0045,0011,0.6,test,WPOS
video_0045,0012,-0.4,train,WNEG
video_0045,0013,0,valid,NEUT
video_0045,0014,0,valid,NEUT
video_0045,0015,0,train,NEUT
video_0045,0016,1,train,SPOS
video_0045,0017,0,train,NEUT
video_0045,0018,0,train,NEUT
video_0045,0019,0,test,NEUT
video_0045,0020,0.8,train,SPOS
video_0045,0021,0.2,train,WPOS
video_0045,0022,0.8,test,SPOS
video_0045,0023,1,test,SPOS
video_0045,0024,0,train,NEUT
video_0045,0025,0,train,NEUT
video_0045,0026,0.4,train,WPOS
video_0045,0027,0,train,NEUT
video_0045,0028,-0.6,valid,WNEG
video_0045,0029,-1,valid,SNEG
video_0045,0030,-0.2,train,WNEG
video_0045,0031,-0.2,valid,WNEG
video_0045,0032,0.4,valid,WPOS
video_0045,0033,0,train,NEUT
video_0045,0034,0.8,train,SPOS
video_0045,0035,0.4,train,WPOS
video_0045,0036,0.2,train,WPOS
video_0045,0037,0,valid,NEUT
video_0045,0038,-1,valid,SNEG
video_0045,0039,0.8,train,SPOS
video_0045,0040,-0.8,test,SNEG
video_0045,0041,-0.8,test,SNEG
video_0045,0042,0.4,train,WPOS
video_0045,0043,-0.4,train,WNEG
video_0045,0044,-0.8,test,SNEG
video_0045,0045,-0.6,test,WNEG
video_0045,0046,-0.4,valid,WNEG
video_0045,0047,0,test,NEUT
video_0045,0048,-0.8,train,SNEG
video_0045,0049,0,train,NEUT
video_0045,0050,0.2,train,WPOS
video_0045,0051,0.2,test,WPOS
video_0045,0052,-0.2,train,WNEG
video_0045,0053,-0.8,train,SNEG
video_0045,0054,0.8,train,SPOS
video_0045,0055,0,train,NEUT
video_0045,0056,0,train,NEUT
video_0045,0057,0.6,test,WPOS
video_0045,0058,0.8,train,SPOS
video_0045,0059,-0.4,test,WNEG
video_0045,0060,-0.4,train,WNEG
video_0045,0061,-0.8,test,SNEG
video_0045,0062,-0.4,train,WNEG
video_0045,0063,0.4,train,WPOS
video_0045,0064,0,valid,NEUT
video_0045,0065,0,train,NEUT
video_0045,0066,0,valid,NEUT
video_0045,0067,0.4,train,WPOS
video_0045,0068,-0.2,test,WNEG
video_0045,0069,1,train,SPOS
video_0045,0070,0.2,valid,WPOS
video_0045,0071,-0.2,train,WNEG
video_0045,0072,0.6,train,WPOS
video_0045,0073,0.4,train,WPOS
video_0045,0074,0.4,test,WPOS
video_0045,0075,-0.2,train,WNEG
video_0045,0076,0,test,NEUT
video_0045,0077,-0.8,train,SNEG
video_0045,0078,0.2,valid,WPOS
video_0045,0079,0,train,NEUT
video_0045,0080,0,test,NEUT
video_0045,0081,-0.2,train,WNEG
video_0045,0082,-0.2,valid,WNEG
video_0045,0083,0.4,train,WPOS
video_0045,0084,0.8,train,SPOS
video_0045,0085,0,train,NEUT
video_0045,0086,0,train,NEUT
video_0045,0087,0,train,NEUT
video_0045,0088,0,test,NEUT
video_0045,0089,0.2,test,WPOS
video_0045,0090,0,test,NEUT
video_0045,0091,-0.8,valid,SNEG
video_0045,0092,-1,valid,SNEG
video_0045,0093,-1,train,SNEG
video_0045,0094,-1,valid,SNEG
video_0045,0095,-0.2,train,WNEG
video_0045,0096,-1,train,SNEG
video_0045,0097,-1,train,SNEG
video_0045,0098,-0.2,valid,WNEG
video_0045,0099,0.6,train,WPOS
video_0045,0100,0.2,test,WPOS
video_0045,0101,0,train,NEUT
video_0045,0102,0,train,NEUT
video_0045,0103,0,train,NEUT
video_0045,0104,0.6,train,WPOS
video_0045,0105,0.6,train,WPOS
video_0046,0001,0.4,valid,WPOS
video_0046,0002,0.2,valid,WPOS
video_0046,0003,0.2,train,WPOS
video_0046,0004,0,train,NEUT
video_0046,0005,-0.2,valid,WNEG
video_0046,0006,0,train,NEUT
video_0046,0007,0.6,valid,WPOS
video_0046,0008,0.2,train,WPOS
video_0046,0009,0,train,NEUT
video_0046,0010,0,test,NEUT
video_0046,0011,-0.2,train,WNEG
video_0046,0012,0,valid,NEUT
video_0046,0013,0,train,NEUT
video_0046,0014,0.2,train,WPOS
