video_id,clip_id,label,mode,kind
video_0026,12,-0.4,train,WNEG
video_0026,13,-0.8,train,SNEG
video_0026,14,-1,train,SNEG
video_0026,15,-1,train,SNEG
video_0026,16,-0.6,train,WNEG
video_0026,17,-0.6,train,WNEG
video_0026,18,-0.6,train,WNEG
video_0026,19,0,train,NEUT
video_0026,20,0.4,train,WPOS
video_0026,21,-1,train,SNEG
video_0026,22,-0.6,train,WNEG
video_0026,23,0,train,NEUT
video_0026,24,-1,train,SNEG
video_0026,25,-0.2,train,WNEG
video_0027,1,0.8,train,SPOS
video_0027,2,0.6,train,WPOS
video_0027,3,-1,train,SNEG
video_0027,4,-1,train,SNEG
video_0027,5,-1,train,SNEG
video_0027,6,-1,train,SNEG
video_0027,7,-1,train,SNEG
video_0027,8,0,train,NEUT
video_0027,9,1,train,SPOS
video_0027,10,0,train,NEUT
video_0027,11,-1,train,SNEG
video_0027,12,-0.4,train,WNEG
video_0027,13,-0.4,train,WNEG
video_0027,14,0.6,train,WPOS
video_0027,15,1,train,SPOS
video_0027,16,0,train,NEUT
video_0027,17,-1,train,SNEG
video_0027,18,-1,train,SNEG
video_0027,19,-1,train,SNEG
video_0027,20,-1,train,SNEG
video_0027,21,-1,train,SNEG
video_0027,22,-1,train,SNEG
video_0027,23,-1,train,SNEG
video_0027,24,-1,train,SNEG
video_0027,25,-1,train,SNEG
video_0027,26,-0.8,train,SNEG
video_0027,27,-1,train,SNEG
video_0027,28,0.6,train,WPOS
video_0027,29,0.6,train,WPOS
video_0027,30,1,train,SPOS
video_0027,31,1,train,SPOS
video_0027,32,1,train,SPOS
video_0027,33,-0.2,train,WNEG
video_0027,34,-0.6,train,WNEG
video_0027,35,1,train,SPOS
video_0027,36,1,train,SPOS
video_0027,37,0.8,train,SPOS
video_0027,38,1,train,SPOS
video_0027,39,0.8,train,SPOS
video_0027,40,1,train,SPOS
video_0027,41,-0.6,train,WNEG
video_0027,42,-1,train,SNEG
video_0027,43,-1,train,SNEG
video_0027,44,-1,train,SNEG
video_0027,45,1,train,SPOS
video_0027,46,1,train,SPOS
video_0027,47,1,train,SPOS
video_0027,48,-0.6,train,WNEG
video_0027,49,1,train,SPOS
video_0028,1,0,train,NEUT
video_0028,2,0,train,NEUT
video_0028,3,0.4,train,WPOS
video_0028,4,-1,train,SNEG
video_0028,5,-0.2,train,WNEG
video_0028,6,-1,train,SNEG
video_0028,7,-1,train,SNEG
video_0028,8,-1,train,SNEG
video_0028,9,-1,train,SNEG
video_0028,10,-0.4,train,WNEG
video_0028,11,0.2,train,WPOS
video_0028,12,0,train,NEUT
video_0028,13,0,train,NEUT
video_0028,14,-0.2,train,WNEG
video_0028,15,0.6,train,WPOS
video_0028,16,-0.4,train,WNEG
video_0028,17,-0.2,train,WNEG
video_0028,18,0.4,train,WPOS
video_0028,19,-0.2,train,WNEG
video_0028,20,-0.6,train,WNEG
video_0028,21,0,train,NEUT
video_0028,22,0,train,NEUT
video_0028,23,0,train,NEUT
video_0029,1,-0.2,train,WNEG
video_0029,2,-1,train,SNEG
video_0029,3,-0.6,train,WNEG
video_0029,4,-0.4,train,WNEG
video_0029,5,-0.4,train,WNEG
video_0029,6,-1,train,SNEG
video_0029,7,0.2,train,WPOS
video_0029,8,-0.6,train,WNEG
video_0029,9,0.2,train,WPOS
video_0029,10,-1,train,SNEG
video_0029,11,-0.6,train,WNEG
video_0029,12,0,train,NEUT
video_0029,13,-0.2,train,WNEG
video_0029,14,0.2,train,WPOS
video_0029,15,-0.2,train,WNEG
video_0029,16,1,train,SPOS
video_0029,17,-0.2,train,WNEG
video_0029,18,0.6,train,WPOS
video_0029,19,-0.6,train,WNEG
video_0029,20,-1,train,SNEG
video_0029,21,0,train,NEUT
video_0029,22,-1,train,SNEG
video_0029,23,0.6,train,WPOS
video_0029,24,-1,train,SNEG
video_0029,25,-1,train,SNEG
video_0029,26,1,train,SPOS
video_0030,1,0.4,train,WPOS
video_0030,2,-1,train,SNEG
video_0030,3,-1,train,SNEG
video_0030,4,-0.4,train,WNEG
video_0030,5,-1,train,SNEG
video_0030,6,-1,train,SNEG
video_0030,7,-1,train,SNEG
video_0030,8,-0.4,train,WNEG
video_0030,9,-1,train,SNEG
video_0030,10,-1,train,SNEG
video_0030,11,-0.2,train,WNEG
video_0030,12,-0.2,train,WNEG
video_0030,13,0.6,train,WPOS
video_0030,14,1,train,SPOS
video_0030,15,0.2,train,WPOS
video_0030,16,1,train,SPOS
video_0030,17,0.2,train,WPOS
video_0030,18,0,train,NEUT
video_0030,19,0.8,train,SPOS
video_0030,20,0,train,NEUT
video_0030,21,1,train,SPOS
video_0030,22,0.6,train,WPOS
video_0030,23,0.2,train,WPOS
video_0030,24,0.8,train,SPOS
video_0030,25,0.4,train,WPOS
video_0030,26,0.4,train,WPOS
video_0030,27,-1,train,SNEG
video_0030,28,-1,train,SNEG
video_0030,29,-0.4,train,WNEG
video_0030,30,-1,train,SNEG
video_0030,31,-1,train,SNEG
video_0030,32,-1,train,SNEG
video_0030,33,0,train,NEUT
video_0030,34,1,train,SPOS
video_0030,35,-1,train,SNEG
video_0030,36,-1,train,SNEG
video_0030,37,-1,train,SNEG
video_0030,38,-1,train,SNEG
video_0030,39,0.6,train,WPOS
video_0030,40,-0.8,train,SNEG
video_0030,41,0,train,NEUT
video_0030,42,0.6,train,WPOS
video_0031,1,0.6,train,WPOS
video_0031,2,-0.2,train,WNEG
video_0031,3,-0.4,train,WNEG
video_0031,4,0.2,train,WPOS
video_0031,5,0.6,train,WPOS
video_0031,6,-1,train,SNEG
video_0031,7,-1,train,SNEG
video_0031,8,0.4,train,WPOS
video_0031,9,-0.6,train,WNEG
video_0031,10,1,train,SPOS
video_0031,11,0.6,train,WPOS
video_0031,12,-1,train,SNEG
video_0031,13,-0.4,train,WNEG
video_0031,14,0,train,NEUT
video_0031,15,-1,train,SNEG
video_0031,16,-1,train,SNEG
video_0031,17,0,train,NEUT
video_0031,18,-1,train,SNEG
video_0031,19,0,train,NEUT
video_0031,20,-0.2,train,WNEG
video_0031,21,-1,train,SNEG
video_0031,22,-0.4,train,WNEG
video_0031,23,0.6,train,WPOS
video_0031,24,0.6,train,WPOS
video_0031,25,0.2,train,WPOS
video_0031,26,0.2,train,WPOS
video_0031,27,0,train,NEUT
video_0031,28,0,train,NEUT
video_0031,29,1,train,SPOS
video_0031,30,0,train,NEUT
video_0031,31,0.2,train,WPOS
video_0031,32,0.2,train,WPOS
video_0031,33,0,train,NEUT
video_0031,34,0.2,train,WPOS
video_0031,35,-0.4,train,WNEG
video_0032,1,0.6,train,WPOS
video_0032,2,-1,train,SNEG
video_0032,3,-0.4,train,WNEG
video_0032,4,-0.2,train,WNEG
video_0032,5,1,train,SPOS
video_0032,6,-0.2,train,WNEG
video_0032,7,-0.4,train,WNEG
video_0032,8,-0.4,train,WNEG
video_0032,9,0,train,NEUT
video_0032,10,-1,train,SNEG
video_0032,11,-0.2,train,WNEG
video_0032,12,-0.4,train,WNEG
video_0032,13,0,train,NEUT
video_0032,14,0,train,NEUT
video_0032,15,0.8,train,SPOS
video_0032,16,1,train,SPOS
video_0032,17,-0.2,train,WNEG
video_0032,18,0.2,train,WPOS
video_0032,19,-1,train,SNEG
video_0032,20,-1,train,SNEG
video_0032,21,-0.8,train,SNEG
video_0032,22,-1,train,SNEG
video_0032,23,-0.4,train,WNEG
video_0033,1,0.6,train,WPOS
video_0033,2,1,train,SPOS
video_0033,3,0.2,train,WPOS
video_0033,4,-1,train,SNEG
video_0033,5,-0.6,train,WNEG
video_0033,6,0,train,NEUT
video_0033,7,-0.6,train,WNEG
video_0033,8,1,train,SPOS
video_0033,9,0.2,train,WPOS
video_0033,10,0,train,NEUT
video_0033,11,-0.4,train,WNEG
video_0033,12,-0.2,train,WNEG
video_0033,13,1,train,SPOS
video_0034,1,-1,train,SNEG
video_0034,2,0,train,NEUT
video_0034,3,-1,train,SNEG
video_0034,4,-0.6,train,WNEG
video_0034,5,-1,train,SNEG
video_0034,6,-1,train,SNEG
video_0034,7,-1,train,SNEG
video_0034,8,-0.2,train,WNEG
video_0034,9,-1,train,SNEG
video_0034,10,0,train,NEUT
video_0034,11,-0.6,train,WNEG
video_0034,12,1,train,SPOS
video_0034,13,-0.6,train,WNEG
video_0034,14,0.8,train,SPOS
video_0034,15,-0.4,train,WNEG
video_0034,16,0,train,NEUT
video_0034,17,0.2,train,WPOS
video_0034,18,-1,train,SNEG
video_0034,19,0,train,NEUT
video_0034,20,-0.4,train,WNEG
video_0034,21,0.6,train,WPOS
video_0034,22,0.6,train,WPOS
video_0034,23,-0.4,train,WNEG
video_0034,24,-0.6,train,WNEG
video_0035,1,0,train,NEUT
video_0035,2,-0.2,train,WNEG
video_0035,3,0,train,NEUT
video_0035,4,0.2,train,WPOS
video_0035,5,-0.6,train,WNEG
video_0035,6,-0.2,train,WNEG
video_0035,7,-0.2,train,WNEG
video_0035,8,0,train,NEUT
video_0035,9,-0.2,train,WNEG
video_0035,10,1,train,SPOS
video_0035,11,1,train,SPOS
video_0035,12,0.8,train,SPOS
video_0035,13,0.8,train,SPOS
video_0035,14,-0.2,train,WNEG
video_0035,15,1,train,SPOS
video_0035,16,-0.4,train,WNEG
video_0035,17,0,train,NEUT
video_0035,18,0.8,train,SPOS
video_0035,19,0.8,train,SPOS
video_0035,20,0.2,train,WPOS
video_0035,21,0.4,train,WPOS
video_0035,22,0.6,train,WPOS
video_0035,23,0.2,train,WPOS
video_0035,24,0,train,NEUT
video_0035,25,-1,train,SNEG
video_0035,26,-1,train,SNEG
video_0035,27,-1,train,SNEG
video_0035,28,0.6,train,WPOS
video_0035,29,-1,train,SNEG
video_0035,30,0,train,NEUT
video_0035,31,0,train,NEUT
video_0035,32,-1,train,SNEG
video_0035,33,0,train,NEUT
video_0035,34,-0.8,train,SNEG
video_0035,35,0,train,NEUT
video_0036,1,-1,train,SNEG
video_0036,2,-1,train,SNEG
video_0036,3,-1,train,SNEG
video_0036,4,-0.8,train,SNEG
video_0036,5,-1,train,SNEG
video_0036,6,-1,train,SNEG
video_0036,7,-1,train,SNEG
video_0036,8,-1,train,SNEG
video_0036,9,-1,train,SNEG
video_0036,10,-1,train,SNEG
video_0036,11,-1,train,SNEG
video_0036,12,-0.6,train,WNEG
video_0036,13,-0.4,train,WNEG
video_0036,14,-1,train,SNEG
video_0036,15,-0.6,train,WNEG
video_0036,16,-1,train,SNEG
video_0036,17,-0.6,train,WNEG
video_0036,18,-1,train,SNEG
video_0036,19,-1,train,SNEG
video_0036,20,-1,train,SNEG
video_0036,21,1,train,SPOS
video_0036,22,0,train,NEUT
video_0036,23,-0.2,train,WNEG
video_0036,24,-1,train,SNEG
video_0036,25,-0.8,train,SNEG
video_0036,26,-1,train,SNEG
video_0036,27,-1,train,SNEG
video_0036,28,-0.4,train,WNEG
video_0036,29,-0.2,train,WNEG
video_0036,30,-1,train,SNEG
video_0036,31,-1,train,SNEG
video_0036,32,-1,train,SNEG
video_0037,1,-0.2,train,WNEG
video_0037,2,-1,train,SNEG
video_0037,3,-1,train,SNEG
video_0037,4,-1,train,SNEG
video_0037,5,0.2,train,WPOS
video_0037,6,-1,train,SNEG
video_0037,7,-1,train,SNEG
video_0037,8,-1,train,SNEG
video_0037,9,1,train,SPOS
video_0037,10,0.8,train,SPOS
video_0037,11,-1,train,SNEG
video_0037,12,-1,train,SNEG
video_0037,13,-1,train,SNEG
video_0037,14,-0.8,train,SNEG
video_0037,15,-1,train,SNEG
video_0037,16,0,train,NEUT
video_0037,17,-1,train,SNEG
video_0037,18,-1,train,SNEG
video_0037,19,-1,train,SNEG
video_0037,20,-1,train,SNEG
video_0037,21,-0.6,train,WNEG
video_0037,22,-1,train,SNEG
video_0037,23,1,train,SPOS
video_0037,24,-1,train,SNEG
video_0037,25,-1,train,SNEG
video_0038,1,0.2,train,WPOS
video_0038,2,0,train,NEUT
video_0038,3,-0.8,train,SNEG
video_0038,4,0,train,NEUT
video_0038,5,0,train,NEUT
video_0038,6,-0.6,train,WNEG
video_0038,7,0.8,train,SPOS
video_0038,8,1,train,SPOS
video_0038,9,1,train,SPOS
video_0038,10,-1,train,SNEG
video_0038,11,0,train,NEUT
video_0038,12,0.2,train,WPOS
video_0038,13,0,train,NEUT
video_0038,14,0.4,train,WPOS
video_0038,15,-1,train,SNEG
video_0038,16,-0.2,train,WNEG
video_0038,17,0.6,train,WPOS
video_0038,18,-0.8,train,SNEG
video_0038,19,-0.6,train,WNEG
video_0038,20,1,train,SPOS
video_0038,21,-1,train,SNEG
video_0038,22,-1,train,SNEG
video_0038,23,-0.2,train,WNEG
video_0038,24,-0.8,train,SNEG
video_0038,25,0.4,train,WPOS
video_0038,26,-1,train,SNEG
video_0038,27,0.8,train,SPOS
video_0038,28,0,train,NEUT
video_0038,29,-0.6,train,WNEG
video_0038,30,0.8,train,SPOS
video_0038,31,0,train,NEUT
video_0038,32,-1,train,SNEG
video_0038,33,0.6,train,WPOS
video_0038,34,-0.8,train,SNEG
video_0038,35,-0.2,train,WNEG
video_0038,36,0,train,NEUT
video_0038,37,-0.4,train,WNEG
video_0038,38,-0.4,train,WNEG
video_0038,39,0,train,NEUT
video_0038,40,0.6,train,WPOS
video_0038,41,1,train,SPOS
video_0038,42,-1,train,SNEG
video_0038,43,0,train,NEUT
video_0038,44,0,train,NEUT
video_0038,45,0.4,train,WPOS
video_0038,46,0.6,train,WPOS
video_0038,47,-1,train,SNEG
video_0038,48,-1,train,SNEG
video_0039,1,-0.2,train,WNEG
video_0039,2,-1,train,SNEG
video_0039,3,0.6,train,WPOS
video_0039,4,-1,train,SNEG
video_0039,5,-0.6,train,WNEG
video_0039,6,-1,train,SNEG
video_0039,7,0.6,train,WPOS
video_0039,8,-0.8,train,SNEG
video_0040,1,0.8,train,SPOS
video_0040,2,-1,train,SNEG
video_0040,3,-0.6,train,WNEG
video_0040,4,0,train,NEUT
video_0040,5,0,train,NEUT
video_0040,6,0,train,NEUT
video_0040,7,-1,train,SNEG
video_0040,8,0.8,train,SPOS
video_0040,9,-0.2,train,WNEG
video_0040,10,-1,train,SNEG
video_0040,11,-1,train,SNEG
video_0040,12,-1,train,SNEG
video_0040,13,-1,train,SNEG
video_0040,14,-1,train,SNEG
video_0040,15,-1,train,SNEG
video_0040,16,0,train,NEUT
video_0040,17,-0.6,train,WNEG
video_0040,18,-0.8,train,SNEG
video_0040,19,-1,train,SNEG
video_0040,20,-1,train,SNEG
video_0040,21,-0.4,train,WNEG
video_0040,22,-0.8,train,SNEG
video_0040,23,-0.6,train,WNEG
video_0040,24,0,train,NEUT
video_0040,25,0,train,NEUT
video_0040,26,0.6,train,WPOS
video_0040,27,1,train,SPOS
video_0040,28,-0.2,train,WNEG
video_0040,29,-1,train,SNEG
video_0040,30,0,train,NEUT
video_0040,31,-1,train,SNEG
video_0040,32,-0.2,train,WNEG
video_0040,33,-1,train,SNEG
video_0040,34,-0.4,train,WNEG
video_0040,35,-0.8,train,SNEG
video_0040,36,-0.2,train,WNEG
video_0040,37,-0.4,train,WNEG
video_0040,38,-0.4,train,WNEG
video_0040,39,-1,train,SNEG
video_0040,40,-0.6,train,WNEG
video_0040,41,-0.8,train,SNEG
video_0040,42,-0.6,train,WNEG
video_0040,43,-0.4,train,WNEG
video_0040,44,-0.4,train,WNEG
video_0040,45,-0.8,train,SNEG
video_0040,46,-0.2,train,WNEG
video_0040,47,0,train,NEUT
video_0040,48,-0.2,train,WNEG
video_0040,49,0.4,train,WPOS
video_0040,50,0.2,train,WPOS
video_0040,51,-0.8,train,SNEG
video_0040,52,-0.4,train,WNEG
video_0040,53,-0.8,train,SNEG
video_0040,54,0.8,train,SPOS
video_0041,1,-0.2,train,WNEG
video_0041,2,-0.2,train,WNEG
video_0041,3,-1,train,SNEG
video_0041,4,0.2,train,WPOS
video_0041,5,-1,train,SNEG
video_0041,6,-1,train,SNEG
video_0041,7,-1,train,SNEG
video_0041,8,-1,train,SNEG
video_0041,9,0.2,train,WPOS
video_0041,10,-1,train,SNEG
video_0041,11,-1,train,SNEG
video_0041,12,-1,train,SNEG
video_0041,13,-1,train,SNEG
video_0041,14,-1,train,SNEG
video_0041,15,-1,train,SNEG
video_0041,16,0.6,train,WPOS
video_0041,17,0.6,train,WPOS
video_0041,18,-0.2,train,WNEG
video_0041,19,-0.2,train,WNEG
video_0041,20,-0.2,train,WNEG
video_0041,21,-0.2,train,WNEG
video_0041,22,-0.2,train,WNEG
video_0041,23,0.4,train,WPOS
video_0041,24,0.2,train,WPOS
video_0041,25,-1,train,SNEG
video_0041,26,-1,train,SNEG
video_0041,27,-1,train,SNEG
video_0041,28,1,train,SPOS
video_0041,29,-0.2,train,WNEG
video_0041,30,-1,train,SNEG
video_0041,31,-1,train,SNEG
video_0041,32,-1,train,SNEG
video_0042,1,-0.2,train,WNEG
video_0042,2,1,train,SPOS
video_0042,3,-0.2,train,WNEG
video_0042,4,-1,train,SNEG
video_0042,5,-1,train,SNEG
video_0042,6,-0.2,train,WNEG
video_0042,7,-0.4,train,WNEG
video_0042,8,-0.2,train,WNEG
video_0042,9,-1,train,SNEG
video_0042,10,-1,train,SNEG
video_0042,11,-0.2,train,WNEG
video_0042,12,-1,train,SNEG
video_0042,13,-0.2,train,WNEG
video_0042,14,-0.2,train,WNEG
video_0042,15,0,train,NEUT
video_0042,16,-0.2,train,WNEG
video_0042,17,-0.4,train,WNEG
video_0042,18,0.8,train,SPOS
video_0042,19,1,train,SPOS
video_0042,20,-1,train,SNEG
video_0043,1,1,train,SPOS
video_0043,2,1,train,SPOS
video_0043,3,-0.4,train,WNEG
video_0043,4,0,train,NEUT
video_0043,5,0,train,NEUT
video_0043,6,1,train,SPOS
video_0043,7,-0.2,train,WNEG
video_0043,8,0.2,train,WPOS
video_0043,9,0.8,train,SPOS
video_0043,10,0.4,train,WPOS
video_0043,11,0.6,train,WPOS
video_0043,12,0.8,train,SPOS
video_0043,13,-0.2,train,WNEG
video_0043,14,-0.8,train,SNEG
video_0043,15,-1,train,SNEG
video_0043,16,0,train,NEUT
video_0043,17,-1,train,SNEG
video_0043,18,0,train,NEUT
video_0043,19,0,train,NEUT
video_0043,20,1,train,SPOS
video_0043,21,0.2,train,WPOS
video_0043,22,0,train,NEUT
video_0043,23,-0.4,train,WNEG
video_0043,24,-1,train,SNEG
video_0043,25,-0.8,train,SNEG
video_0043,26,0.8,train,SPOS
video_0043,27,0,train,NEUT
video_0043,28,0,train,NEUT
video_0043,29,-0.2,train,WNEG
video_0043,30,-0.2,train,WNEG
video_0043,31,0,train,NEUT
video_0043,32,0,train,NEUT
video_0043,33,0,train,NEUT
video_0043,34,0,train,NEUT
video_0043,35,0.2,train,WPOS
video_0043,36,-1,train,SNEG
video_0043,37,-1,train,SNEG
video_0043,38,-1,train,SNEG
video_0043,39,0,train,NEUT
video_0043,40,-0.2,train,WNEG
video_0043,41,-0.4,train,WNEG
video_0043,42,0.4,train,WPOS
video_0043,43,0.6,train,WPOS
video_0043,44,0.4,train,WPOS
video_0043,45,1,train,SPOS
video_0043,46,0,train,NEUT
video_0043,47,1,train,SPOS
video_0043,48,0,train,NEUT
video_0043,49,1,train,SPOS
video_0043,50,0,train,NEUT
video_0043,51,0.2,train,WPOS
video_0043,52,0.6,train,WPOS
video_0043,53,-0.8,train,SNEG
video_0043,54,0,train,NEUT
video_0043,55,0.2,train,WPOS
video_0043,56,0,train,NEUT
video_0043,57,1,train,SPOS
video_0043,58,1,train,SPOS
video_0043,59,0.4,train,WPOS
video_0043,60,0,train,NEUT
video_0043,61,0.2,train,WPOS
video_0043,62,-0.8,train,SNEG
video_0043,63,0,train,NEUT
video_0043,64,0,train,NEUT
video_0044,1,0.2,train,WPOS
video_0044,2,0.6,train,WPOS
video_0044,3,0.8,train,SPOS
video_0044,4,0.2,train,WPOS
video_0044,5,0.2,train,WPOS
video_0044,6,-0.4,train,WNEG
video_0044,7,-0.4,train,WNEG
video_0044,8,0,train,NEUT
video_0044,9,-0.4,train,WNEG
video_0044,10,-0.8,train,SNEG
video_0045,1,0.4,train,WPOS
video_0045,2,0,train,NEUT
video_0045,3,0,train,NEUT
video_0045,4,0.2,train,WPOS
video_0045,5,0.2,train,WPOS
video_0045,6,0.4,train,WPOS
video_0045,7,0,train,NEUT
video_0045,8,1,train,SPOS
video_0045,9,0.8,train,SPOS
video_0045,10,0,train,NEUT
video_0045,11,0.6,train,WPOS
video_0045,12,-0.4,train,WNEG
video_0045,13,0,train,NEUT
video_0045,14,0,train,NEUT
video_0045,15,0,train,NEUT
video_0045,16,1,train,SPOS
video_0045,17,0,train,NEUT
video_0045,18,0,train,NEUT
video_0045,19,0,train,NEUT
video_0045,20,0.8,train,SPOS
video_0045,21,0.2,train,WPOS
video_0045,22,0.8,train,SPOS
video_0045,23,1,train,SPOS
video_0045,24,0,train,NEUT
video_0045,25,0,train,NEUT
video_0045,26,0.4,train,WPOS
video_0045,27,0,train,NEUT
video_0045,28,-0.6,train,WNEG
video_0045,29,-1,train,SNEG
video_0045,30,-0.2,train,WNEG
video_0045,31,-0.2,train,WNEG
video_0045,32,0.4,train,WPOS
video_0045,33,0,train,NEUT
video_0045,34,0.8,train,SPOS
video_0045,35,0.4,train,WPOS
video_0045,36,0.2,train,WPOS
video_0045,37,0,train,NEUT
video_0045,38,-1,train,SNEG
video_0045,39,0.8,train,SPOS
video_0045,40,-0.8,train,SNEG
video_0045,41,-0.8,train,SNEG
video_0045,42,0.4,train,WPOS
video_0045,43,-0.4,train,WNEG
video_0045,44,-0.8,train,SNEG
video_0045,45,-0.6,train,WNEG
video_0045,46,-0.4,train,WNEG
video_0045,47,0,train,NEUT
video_0045,48,-0.8,train,SNEG
video_0045,49,0,train,NEUT
video_0045,50,0.2,train,WPOS
video_0045,51,0.2,train,WPOS
video_0045,52,-0.2,train,WNEG
video_0045,53,-0.8,train,SNEG
video_0045,54,0.8,train,SPOS
video_0045,55,0,train,NEUT
video_0045,56,0,train,NEUT
video_0045,57,0.6,train,WPOS
video_0045,58,0.8,train,SPOS
video_0045,59,-0.4,train,WNEG
video_0045,60,-0.4,train,WNEG
video_0045,61,-0.8,train,SNEG
video_0045,62,-0.4,train,WNEG
video_0045,63,0.4,train,WPOS
video_0045,64,0,train,NEUT
video_0045,65,0,train,NEUT
video_0045,66,0,train,NEUT
video_0045,67,0.4,train,WPOS
video_0045,68,-0.2,train,WNEG
video_0045,69,1,train,SPOS
video_0045,70,0.2,train,WPOS
video_0045,71,-0.2,train,WNEG
video_0045,72,0.6,train,WPOS
video_0045,73,0.4,train,WPOS
video_0045,74,0.4,train,WPOS
video_0045,75,-0.2,train,WNEG
video_0045,76,0,train,NEUT
video_0045,77,-0.8,train,SNEG
video_0045,78,0.2,train,WPOS
video_0045,79,0,train,NEUT
video_0045,80,0,train,NEUT
video_0045,81,-0.2,train,WNEG
video_0045,82,-0.2,train,WNEG
video_0045,83,0.4,train,WPOS
video_0045,84,0.8,train,SPOS
video_0045,85,0,train,NEUT
video_0045,86,0,train,NEUT
video_0045,87,0,train,NEUT
video_0045,88,0,train,NEUT
video_0045,89,0.2,train,WPOS
video_0045,90,0,train,NEUT
video_0045,91,-0.8,train,SNEG
video_0045,92,-1,train,SNEG
video_0045,93,-1,train,SNEG
video_0045,94,-1,train,SNEG
video_0045,95,-0.2,train,WNEG
video_0045,96,-1,train,SNEG
video_0045,97,-1,train,SNEG
video_0045,98,-0.2,train,WNEG
video_0045,99,0.6,train,WPOS
video_0045,100,0.2,train,WPOS
video_0045,101,0,train,NEUT
video_0045,102,0,train,NEUT
video_0045,103,0,train,NEUT
video_0045,104,0.6,train,WPOS
video_0045,105,0.6,train,WPOS
video_0046,1,0.4,train,WPOS
video_0046,2,0.2,train,WPOS
video_0046,3,0.2,train,WPOS
video_0046,4,0,train,NEUT
video_0046,5,-0.2,train,WNEG
video_0046,6,0,train,NEUT
video_0046,7,0.6,train,WPOS
video_0046,8,0.2,train,WPOS
video_0046,9,0,train,NEUT
video_0046,10,0,train,NEUT
video_0046,11,-0.2,train,WNEG
video_0046,12,0,train,NEUT
video_0046,13,0,train,NEUT
video_0046,14,0.2,train,WPOS
video_0046,15,0.4,train,WPOS
video_0046,16,0.8,train,SPOS
video_0046,17,0.2,train,WPOS
video_0046,18,1,train,SPOS
video_0046,19,0.8,train,SPOS
video_0046,20,0.2,train,WPOS
video_0046,21,-1,train,SNEG
video_0046,22,0.8,train,SPOS
video_0046,23,-1,train,SNEG
video_0046,24,-0.6,train,WNEG
video_0046,25,-0.2,train,WNEG
video_0046,26,0,train,NEUT
video_0046,27,-0.8,train,SNEG
video_0046,28,-1,train,SNEG
video_0046,29,-1,train,SNEG
video_0046,30,-1,train,SNEG
video_0046,31,-0.2,train,WNEG
video_0046,32,0.6,train,WPOS
video_0046,33,0.4,train,WPOS
video_0046,34,-0.2,train,WNEG
video_0046,35,-0.4,train,WNEG
video_0046,36,0.8,train,SPOS
video_0046,37,0.2,train,WPOS
video_0046,38,0.2,train,WPOS
video_0046,39,0.2,train,WPOS
video_0046,40,1,train,SPOS
video_0046,41,0.6,train,WPOS
video_0046,42,-0.8,train,SNEG
video_0046,43,-0.6,train,WNEG
video_0046,44,0,train,NEUT
video_0046,45,0.6,train,WPOS
video_0046,46,0.8,train,SPOS
video_0046,47,0.2,train,WPOS
video_0046,48,-0.8,train,SNEG
video_0046,49,-0.8,train,SNEG
video_0046,50,-0.6,train,WNEG
video_0046,51,0,train,NEUT
video_0046,52,0.2,train,WPOS
video_0046,53,0,train,NEUT
video_0046,54,0.2,train,WPOS
video_0046,55,-0.2,train,WNEG
video_0046,56,0.2,train,WPOS
video_0046,57,-0.8,train,SNEG
video_0046,58,-1,train,SNEG
video_0046,59,-0.8,train,SNEG
video_0046,60,-0.6,train,WNEG
video_0046,61,0.8,train,SPOS
video_0046,62,0.4,train,WPOS
video_0046,63,0.4,train,WPOS
video_0046,64,-0.6,train,WNEG
video_0046,65,-0.8,train,SNEG
video_0047,1,0.8,train,SPOS
video_0047,2,0.4,train,WPOS
video_0047,3,0,train,NEUT
video_0047,4,0,train,NEUT
video_0047,5,-1,train,SNEG
video_0047,6,0,train,NEUT
video_0047,7,0.2,train,WPOS
video_0047,8,-0.4,train,WNEG
video_0047,9,0,train,NEUT
video_0047,10,0,train,NEUT
video_0047,11,-0.4,train,WNEG
video_0047,12,0,train,NEUT
video_0047,13,-0.2,train,WNEG
video_0047,14,0,train,NEUT
video_0047,15,0.2,train,WPOS
video_0047,16,0,train,NEUT
video_0047,17,0.2,train,WPOS
video_0047,18,0,train,NEUT
video_0047,19,0,train,NEUT
video_0047,20,-0.6,train,WNEG
video_0047,21,0,train,NEUT
video_0047,22,0,train,NEUT
video_0047,23,0,train,NEUT
video_0047,24,-0.8,train,SNEG
video_0047,25,0,train,NEUT
video_0047,26,-0.8,train,SNEG
video_0047,27,1,train,SPOS
video_0047,28,-1,train,SNEG
video_0047,29,-1,train,SNEG
video_0047,30,-1,train,SNEG
video_0047,31,-1,train,SNEG
video_0047,32,-1,train,SNEG
video_0047,33,-0.2,train,WNEG
video_0047,34,-0.4,train,WNEG
video_0047,35,0.6,train,WPOS
video_0047,36,0,train,NEUT
video_0047,37,0,train,NEUT
video_0047,38,0,train,NEUT
video_0047,39,0,train,NEUT
video_0047,40,-0.2,train,WNEG
video_0047,41,-0.8,train,SNEG
video_0047,42,-1,train,SNEG
video_0047,43,-0.8,train,SNEG
video_0047,44,-1,train,SNEG
video_0047,45,0,train,NEUT
video_0047,46,0,train,NEUT
video_0047,47,-1,train,SNEG
video_0047,48,-0.2,train,WNEG
video_0047,49,-0.2,train,WNEG
video_0047,50,0,train,NEUT
video_0047,51,-0.2,train,WNEG
